# TYPE: validation-run
# S032 expected features for the fixture tape. Recomputed by the reference implementation; blanks = warmup (NaN).
id,rollvol,rv60,rollcor60,drawdown,volofvol,regime_score,crisis_flag,regime_flag,regime_p
d1449,0.28424285065184274,0.283399980868027,0.6599976120486981,0.0330814676339547,0.004966357695223294,0.9980519900943526,1,1,0.699733465197048
d1450,0.2833545243055244,0.2827750779594845,0.6551118900681903,0.033491966811841516,0.00537497501175662,0.9929284350383073,1,1,0.7759434497186557
d1451,0.29716081872127775,0.2976147630142287,0.6816084300646972,0.0,0.007467053802292255,1.1197008264746504,1,1,0.7700428531301691
d1452,0.30196259772248224,0.303575500529635,0.6990474454722096,0.0,0.009546421694913172,1.2943437436028067,1,1,0.8849955619429424
d1453,0.3037321414697706,0.3049309097556595,0.6812822508606758,0.015380233455138888,0.011217290258162545,1.3615143498085083,1,1,0.9603369557791394
d1454,0.30396800439199284,0.30405268741932806,0.7032164836037651,0.027526323457157543,0.012162631349403895,1.5208576985463937,1,1,0.9741116362842106
d1455,0.30511488845478607,0.3048716742333751,0.7055587444691188,0.03821680218213448,0.012870289280979415,1.5978431106259474,1,1,0.9907475141622873
d1456,0.3057049990522188,0.30524674364659204,0.7088192900000516,0.04534905945179323,0.013523211079879853,1.6585689044838494,1,1,0.994397109511195
d1457,0.3020218753222626,0.30197466956146707,0.6972778531951593,0.06077405469934368,0.013684506587728686,1.6575136059745663,1,1,0.9962319484414772
d1458,0.3028505545355315,0.3026083010189097,0.6919663954177633,0.07111083587205011,0.013759386744829627,1.6779674378782332,1,1,0.9962058583590345
d1459,0.30548835406246244,0.3046956104890146,0.6877569659720086,0.08711864197733193,0.013990801144194057,1.738874012190534,1,1,0.9966809182966765
d1460,0.31123336438189575,0.31004788226847124,0.7052622637743075,0.12223766486849183,0.014507582293710228,1.9821061026746998,1,1,0.9977721703945278
d1461,0.3116004179802782,0.3110394412445807,0.7119442414701468,0.10936211888033497,0.01476957447624197,1.960894389970391,1,1,0.9995477975016326
d1462,0.3135039930265536,0.3126977559205168,0.7144170475109228,0.12728677611807057,0.014954517562328377,2.0465460274966496,1,1,0.9994802834184614
d1463,0.3113915736997625,0.3102061423609017,0.7116136172219228,0.12325911965748312,0.014913909320357037,1.9977256837863842,1,1,0.9997037094253534
d1464,0.31181693266908517,0.3102319901098918,0.7156003740230391,0.13071724342101257,0.013986033925134785,1.9936665159015652,1,1,0.9995918411284652
d1465,0.3113621118647795,0.3103197200966343,0.6944288613398588,0.12068671093790058,0.012774401473181103,1.8164407718929347,1,1,0.9995808254427365
d1466,0.3110335458468087,0.30989449509053857,0.6935442192124555,0.11523550960473085,0.011028580129286474,1.7103161619951157,1,1,0.9986598053034009
d1467,0.31120550133461444,0.30996512404912807,0.6895521523245062,0.11814220065965962,0.009729488100173975,1.645020932330507,1,1,0.9973141279932884
d1468,0.3089141340184228,0.30722512709369987,0.6756688987620596,0.11908023566525443,0.008458791157718649,1.5253953894642207,1,1,0.9958829843632321
d1469,0.3112542932719036,0.3094127991693542,0.6762683922636742,0.14326625080326155,0.007024618068821611,1.5654207222591445,1,1,0.9910165761638073
d1470,0.31038689876721076,0.3083574876920925,0.6786780271637662,0.14229759676953574,0.004558468953199174,1.4569885336966515,1,1,0.9930776441550051
d1471,0.3124344916421978,0.3100076375254822,0.679814249630429,0.15846310327184385,0.0039602778471186885,1.4976539987391952,1,1,0.9859968131531328
d1472,0.312655096874299,0.31023797507886963,0.677688561443447,0.14643474586852057,0.003769904026981024,1.4265646871951299,1,1,0.9892418172549184
d1473,0.2978770236224004,0.29594369094374495,0.6478746278956286,0.1677126862963532,0.004370505908373886,1.4549646650411123,1,1,0.9829546261128218
d1474,0.29791105596208295,0.29598262288138794,0.6570269749181477,0.16045733039443846,0.004887032911421004,1.4267993426755101,1,1,0.9858122179722013
d1475,0.2941469140267675,0.29209745720364666,0.6567080556761082,0.14279121811785556,0.005793221033085339,1.3746856126028746,1,1,0.9829804116982034
d1476,0.2949101106743608,0.2925338453117154,0.6661128692009124,0.1567814302009179,0.006457544446739747,1.4352128213380253,1,1,0.9762046176969826
d1477,0.2917968528786962,0.28957073614800627,0.6595703725788454,0.16250729695058558,0.007245733195528547,1.4812015877839337,1,1,0.9838800338930441
d1478,0.29470626488989016,0.2926979828968592,0.657227133082109,0.14485482203169653,0.007688140644486907,1.4472188283998584,1,1,0.988029748768237
d1479,0.299208195783529,0.29684572417305066,0.6556962941259012,0.1653892204241649,0.007848809787210876,1.548936736797837,1,1,0.9850833121336825
d1480,0.2993186361157993,0.29694569873104193,0.6585074801574877,0.17085179354954386,0.007880191857601406,1.559989281681016,1,1,0.992292787288923
d1481,0.2967135717438347,0.2942480159624616,0.6644551164297495,0.17231554392180648,0.007963523635380712,1.5392753835838828,1,1,0.9928282212212648
d1482,0.2955007598968412,0.2930323527495148,0.6834855339351847,0.16304548381624479,0.007924747574315594,1.5405714221273143,1,1,0.991792375271899
d1483,0.2954133770985129,0.29295005489662107,0.6820288658630712,0.1639434803466023,0.00791681319431648,1.530752828181737,1,1,0.9918613309164017
d1484,0.28700272771662017,0.2846857382081899,0.6621586344237262,0.1648657382994012,0.008381279082523393,1.4759793357952835,1,1,0.9913242786123363
d1485,0.285558229549082,0.2833669018960677,0.671714400512624,0.16523915960808475,0.008789761422257287,1.4745300044294305,1,1,0.9876175152401354
d1486,0.2850438833665076,0.28284031160405426,0.6748517688239656,0.18135354951616894,0.009051801596999153,1.5459226447044647,1,1,0.9875006435204563
d1487,0.2845712574192908,0.28231143416751925,0.6690995789829417,0.18263866909766804,0.00913560809270697,1.5364590474563953,1,1,0.9921400099427289
d1488,0.28331524998000146,0.2813695908593596,0.6654597203166376,0.19177271012783773,0.00928358816318142,1.5729609707196364,1,1,0.9916405284750122
d1489,0.279652808365829,0.2774597622105433,0.6660287891454811,0.19061005000075243,0.009326960901975394,1.546762569023833,1,1,0.9934096876869187
d1490,0.27319876455053943,0.2712346108256353,0.6383699798846506,0.17602667419863613,0.009774463073779341,1.5302095881181474,1,1,0.9921828832161663
d1491,0.2739465478252603,0.2727554781766263,0.6621446494224748,0.1952575119750591,0.009542510408080107,1.5428900608988538,1,1,0.9912935598697548
d1492,0.2733520653131358,0.27195452789760477,0.674819925531726,0.1958664342791383,0.00890008663103613,1.5041221155859006,1,1,0.9919832634867634
d1493,0.277785667774021,0.2766542541781179,0.6662189637940499,0.21885814013112234,0.00899740660646056,1.6056665312309468,1,1,0.9896843616664793
d1494,0.2784460178504605,0.2774368363378388,0.6789972412603866,0.22858880796734043,0.008938859304213986,1.6453744439040887,1,1,0.9946760537139699
d1495,0.2786603361287413,0.27761107986657246,0.6801892640559062,0.2219009048254562,0.008974224053335323,1.6199484183610862,1,1,0.9958924865631857
d1496,0.27469817634412885,0.2742821926673504,0.6784238688272918,0.22158405133956868,0.009103170719472512,1.592440696182862,1,1,0.995150122361533
d1497,0.27524209858872845,0.27416949858167966,0.6567112720990187,0.21275834934537965,0.009241963093183248,1.5801692258065996,1,1,0.9941960503955671
d1498,0.27579054837029826,0.2754819530086518,0.6550812055344644,0.22582272197335174,0.00911674227020837,1.6211637145982787,1,1,0.9937123046135021
d1499,0.2705363480218612,0.27128852369197026,0.6354135062803963,0.2286155628393721,0.008784931500530372,1.625838749585137,1,1,0.9951884680590409
d1500,0.26711353258395837,0.26884717149609555,0.6314302362377661,0.2312615064122042,0.008423670323579375,1.6066732998386648,1,1,0.9953331852328549
d1501,0.26859041842739473,0.2699880037155203,0.6373123387342206,0.2203292515482009,0.00792051085282445,1.536871300329688,1,1,0.9947109320238057
d1502,0.2691630886237132,0.26972530427827174,0.6426066705233994,0.2130610996953323,0.007221188909561615,1.4680513866550047,1,1,0.9916629284979795
d1503,0.2668179056747189,0.26653784376082895,0.6273429166068996,0.20951101971817543,0.0063384693972005504,1.4311185991041127,1,1,0.9869647639967427
d1504,0.27494378555515103,0.27358075221034883,0.6478051625395842,0.18494272071890552,0.005832599774621218,1.3192970413413294,1,1,0.9834482518282552
d1505,0.26578672152008803,0.2655936851992335,0.6324797912930163,0.18967459516052304,0.0057706424351129425,1.319111529905687,1,1,0.9661258845057062
d1506,0.2652261954829237,0.26515434781279634,0.6323157790165072,0.18438155225551664,0.005624607663922918,1.2896775973691017,1,1,0.9660860143290403
d1507,0.26672753996538434,0.2665508619514066,0.6356933657541454,0.15307250556185947,0.005234814030415192,1.167008824186482,1,1,0.9591538345901918
d1508,0.2669683779821093,0.26569734005878826,0.6356560302686047,0.13738623740357817,0.004788322181593943,1.092481309402786,1,1,0.9130226956037614
d1509,0.2672916801254767,0.2655475716474689,0.6251638016712536,0.12717509898452323,0.004558782184816713,1.067124753427913,1,1,0.865525140696143
d1510,0.26736936464082695,0.2656876606034023,0.6288750937175636,0.13086001902003946,0.004631194409195966,1.0717416795846406,1,1,0.8449505202619715
d1511,0.25387525958065404,0.25437887820688415,0.5643117435473608,0.153899681475716,0.005986333707190087,1.2677498435302395,1,1,0.8488790932545888
d1512,0.24520503703630128,0.24725693379044142,0.5284068698043862,0.14278077397202302,0.008134305372698254,1.3438308160511079,1,1,0.9531275104904988
d1513,0.24590988098898087,0.2466853469898347,0.554533131895773,0.12058233745029938,0.009319878447454582,1.2583491774221258,1,1,0.9710179450483639
d1514,0.24706098571560225,0.24802664300657548,0.5432950272942245,0.12637723916641533,0.009950762044446787,1.3220925039401903,1,1,0.9502926592674492
d1515,0.24876752387211443,0.25003132374614334,0.540771295414592,0.13639065650963395,0.010136795586328793,1.366255297366176,1,1,0.9667212369327693
d1516,0.25314692811417155,0.25322234890660866,0.5602303028353212,0.1036482698832388,0.010102372476957997,1.2258474196777118,1,1,0.9748848739096035
d1517,0.2526287401372341,0.2518856299809643,0.5602393206199713,0.08435684563589942,0.009933181091080413,1.1433174435567326,1,1,0.9391918036401807
d1518,0.2535037730323802,0.25217651191664603,0.5770856735437007,0.05653867602742595,0.009540655382428907,0.9973859976421036,1,1,0.8998552578785319
d1519,0.2513063105875039,0.24965932032079485,0.5842472141509947,0.03182285790546866,0.009479949408863715,0.8819371486008732,0,1,0.7751825809028312
d1520,0.23836096561121298,0.2364288981489465,0.5433248271337245,0.034517970286466686,0.010453814298295758,0.9452817637844437,1,1,0.6177649424932515
d1521,0.2395676638239404,0.23800622610652988,0.5675644155685007,0.04711932436116908,0.010971126119016338,0.9548414246301694,1,1,0.7100915514434853
d1522,0.23663041071814161,0.23492170874930415,0.560044882038932,0.05483058810658898,0.011470319005907087,0.9927716834269201,1,1,0.7228359383906116
d1523,0.2394309403736457,0.2380822458954782,0.563059924242906,0.07300880472623408,0.011662936713339987,1.0583432402217257,1,1,0.7698606215045348
d1524,0.23981217218405276,0.23850857010958257,0.5666076214799357,0.08316482734224236,0.010964951363537307,1.0494033425440834,1,1,0.837248597800932
d1525,0.2423507726568145,0.2418740351500152,0.5973843334377403,0.10376752580423872,0.010688582491734804,1.0488380467137157,1,1,0.8290941584904298
d1526,0.24198062137970322,0.24161151220531812,0.5907776143360385,0.09827056339408098,0.010324391266133976,1.0219036681296083,1,1,0.8285677826508961
d1527,0.2424614160142965,0.2418148321034813,0.5709965293052967,0.0920134994388433,0.00964566255928758,1.0097306313711978,1,1,0.8019821895545652
d1528,0.24314631924167365,0.24277028335967035,0.5799233827210121,0.09321272161896876,0.008692369047208215,0.9547816947388101,1,1,0.788987455147759
d1529,0.23823974802294148,0.23750762127210648,0.5707693969608834,0.10506952398514577,0.007563304267331204,0.9383248848576043,1,1,0.7227573903047033
d1530,0.24285161827147403,0.24284347094115158,0.5792528867779249,0.12692905810330907,0.005675084546406454,0.9332863379718318,1,1,0.70060236333086
d1531,0.24023874689132535,0.23973676534796887,0.576748546160548,0.128894387759041,0.005338023395269172,0.9119925926514107,1,1,0.6936199525144771
d1532,0.23797964877150315,0.23809879158802985,0.5788495113365807,0.1322687815894832,0.0055033798258787864,0.9097681280106359,1,1,0.6631443909656394
d1533,0.23434596410803699,0.23343631681763474,0.5738043899946814,0.12296184595266299,0.005862346663166832,0.880223853281496,0,1,0.659875242545635
d1534,0.2334509725943481,0.2327624140232085,0.573416077515081,0.1223217239839313,0.006171210317891713,0.8819537129097661,0,1,0.6151061391295265
d1535,0.2344922987428896,0.23544005215352176,0.5436713575693685,0.145751636453936,0.006234591610006391,1.0235936859817556,1,1,0.6177906139685659
d1536,0.23301160438856186,0.2336689423908516,0.5115249286202588,0.15301712798141642,0.005923170988531125,1.0848330016044447,1,1,0.8037378188222477
d1537,0.24042516572305878,0.24196642316691067,0.5534117625505779,0.17920083548622423,0.005227028798306887,1.0822076271046241,1,1,0.8595744767839307
d1538,0.24520290588231045,0.24622184463073454,0.566907501451576,0.15378818916804057,0.004373156913481272,0.9516068975733015,1,1,0.8574816246197391
d1539,0.2428649539961497,0.24363269291717565,0.5476484766652847,0.16804712156097026,0.0035258367628333612,0.9853115799537706,1,1,0.7185626742562734
d1540,0.24609240032316143,0.24744384410167525,0.5559278097386741,0.18623751014213297,0.003823830395193922,1.0461496210863845,1,1,0.7610710841964861
d1541,0.24631369595140365,0.24792701742095294,0.5590062607467556,0.19252227446134867,0.0040966681529141895,1.0639067349421627,1,1,0.8260468474269846
d1542,0.24734851130151198,0.24876774548504357,0.5463580968117223,0.18036056888664456,0.004318603425640304,1.0547263130502753,1,1,0.8421632511543612
d1543,0.25429335730139285,0.2544877237224337,0.5575177523969469,0.1586006873473832,0.00527852141878184,1.0197202380017156,1,1,0.8339878392013111
d1544,0.2552700973186815,0.2551101523067369,0.561300374113325,0.1511975737038585,0.00610866471591748,1.0174508572753742,1,1,0.7996965189278843
d1545,0.2579537771136967,0.25844560775993725,0.5517610823805301,0.16817144108059645,0.0070619201064154175,1.1341250744324118,1,1,0.7972999755391718
d1546,0.25653115395556386,0.25606359443288956,0.544564250710456,0.160323717021469,0.007684480040516984,1.1315698636959,1,1,0.8942856039990922
d1547,0.25888289090292765,0.2579168909696877,0.5550404811206194,0.14751293958831438,0.008397731294753736,1.0988531999895106,1,1,0.8926895871975737
d1548,0.2581098929374633,0.2568867026502289,0.5476345106201922,0.14762999215016887,0.008925745175396346,1.1236202758907015,1,1,0.8703188018729985
d1549,0.2609797054041068,0.2602757054044892,0.561425572146816,0.1649077075647528,0.009427387530905027,1.1755095752412392,1,1,0.8875879872220513
d1550,0.2678055128129474,0.266612012017578,0.5937913899539068,0.136567732773099,0.010529413745790046,1.1064009576805407,1,1,0.9173525134975745
d1551,0.2673789932284381,0.2661617837523696,0.5952705628093208,0.1556716409784861,0.011257272063922396,1.1997889005186622,1,1,0.8758081450980877
d1552,0.2709513704949867,0.269273533736154,0.612601032011755,0.13867389617624584,0.011960529330177203,1.2551724049891064,1,1,0.9286584746848423
d1553,0.2656932279026229,0.26356986511458674,0.6245872033376775,0.1292709307302246,0.011772926824462685,1.2391311495910233,1,1,0.9492984582870441
d1554,0.2645113670952662,0.2623339630317248,0.6175137788964231,0.13061261552175363,0.011211328032587273,1.1896523016487286,1,1,0.9439845181057375
d1555,0.2648749468611878,0.262685259488689,0.617847751505889,0.12109975750758009,0.01050721322534785,1.135835780145132,1,1,0.924123020684999
d1556,0.26492869530551355,0.26275267529786894,0.6177561284895149,0.12367338782897122,0.009311665159864254,1.0977217009235976,1,1,0.8953424020971182
d1557,0.26395404272054707,0.26183111278599563,0.6341491884839336,0.1206318840878433,0.008589555858759118,1.1172588355973905,1,1,0.8694783111989886
d1558,0.261839668021672,0.2596526204300566,0.6317861190486014,0.11790997871513836,0.008075513977900859,1.069318455208588,1,1,0.8833541868539044
d1559,0.2618184376832475,0.2596276589328268,0.6339825147859846,0.11511965952692489,0.00716420978821041,1.031359281261791,1,1,0.8468274557899534
d1560,0.2630968653187726,0.26090455370260485,0.6460312355950198,0.1265842003020066,0.006425696028793742,1.0873053035380715,1,1,0.8116535427213788
d1561,0.2662533222071963,0.26402565078659396,0.645354015875521,0.10511875479864118,0.005579165998405312,0.995977212427872,1,1,0.8615217382438505
d1562,0.2663192967845868,0.2641309832132363,0.6444519458742135,0.11399384717680561,0.004540370784696374,0.978000597629357,1,1,0.7735670644341043
d1563,0.2707982790991261,0.26881678756273353,0.6680104493538779,0.13569330750639227,0.004455561649132952,1.1486375774718172,1,1,0.7522364298039507
d1564,0.271025773014617,0.27035856504199907,0.6598061756328698,0.16432277123020103,0.004334135864933752,1.2025366911463728,1,1,0.9029582978851347
d1565,0.27220918772574226,0.2710740984299189,0.6566020412488487,0.15488410492312943,0.004426583943950204,1.1650066312043734,1,1,0.9298441209412659
d1566,0.27179029293011314,0.27096645345424586,0.662752255006553,0.1593835765823171,0.00421870380118233,1.1892749550862731,1,1,0.9119734429792539
d1567,0.2624218874470991,0.26392103333207534,0.6733715670113759,0.17836532273817177,0.003987308880075373,1.2394807330174922,1,1,0.9239491742776719
d1568,0.2692167401506755,0.2699549514896214,0.6900597621964165,0.1506094158792931,0.003609908176509453,1.2254300966545202,1,1,0.9441057203586621
d1569,0.27398518221705964,0.27410757162008015,0.6993522224862821,0.12453272980505883,0.0037519661852658944,1.1994925314603393,1,1,0.9390351860490382
d1570,0.274915366073755,0.27458333828291576,0.6989220151342428,0.10965277224340918,0.0041442647109229454,1.1648211678039229,1,1,0.9285294945852879
d1571,0.2703344349764956,0.26951481606848393,0.7119418506731516,0.11681215612671182,0.0041958779694102845,1.2084015860942847,1,1,0.9118756739708775
d1572,0.2706822062491427,0.26966202977026005,0.7081621432827561,0.11239656630007454,0.004184800570871154,1.169872474424572,1,1,0.9323140463771344
d1573,0.27053548971862673,0.27037597504862376,0.7140367174517501,0.12672389204593743,0.004212711992140285,1.229005475820921,1,1,0.914503732015705
d1574,0.2707281978082542,0.2696335086259409,0.7201113977548624,0.11377659022565657,0.004188470356895291,1.1993635093406205,1,1,0.9403648481172701
d1575,0.2692161633012641,0.26753904383886434,0.7220741606091742,0.10523361303678182,0.004125293513923187,1.1591759391552665,1,1,0.9284732768138769
d1576,0.2654958094163361,0.2644464564987525,0.7156227218640145,0.11128440158503544,0.004102763192342086,1.1276964973873602,1,1,0.9088524481686188
d1577,0.2644696974512699,0.26364721243526995,0.710947043566142,0.10948285401139969,0.004075332725168383,1.089821740141246,1,1,0.890229820133311
d1578,0.2651084888828836,0.2652609741520918,0.713762225425627,0.1262338166872476,0.0038600336009130105,1.1399297766725727,1,1,0.8634804378631104
d1579,0.2651566177928282,0.2655892621065462,0.712263910678748,0.1295158412910077,0.0036196431122877426,1.1272633067263182,1,1,0.8978336767705872
d1580,0.26546407307327297,0.26611192234200043,0.7092295004246022,0.11975073069733717,0.0034624862467365104,1.0710103296575815,1,1,0.8899516716365174
d1581,0.26809483049580496,0.2672807790114934,0.6973588831327462,0.09173158206093955,0.0034151847567702293,0.9373264583413663,1,1,0.8482622824427135
d1582,0.26792374130076274,0.2668268167536862,0.6986359435019713,0.0712496099377905,0.0033699580136747546,0.8675422699606482,0,1,0.6992259936683572
d1583,0.2663643351426598,0.2646723174569514,0.6872907151173442,0.05131327542093205,0.0033897374732089736,0.7476391247685128,0,1,0.5952213171323995
d1584,0.2657945653250009,0.2638769138635598,0.6847405580932413,0.03344044991395328,0.003407234697393668,0.6731286862940961,0,0,0.40098077215325684
d1585,0.2630061217269597,0.260830301722659,0.6860692040858092,0.02210497263283153,0.003499475265520762,0.6285547241533266,0,0,0.2910226448488595
d1586,0.2649654805228899,0.262891253510174,0.6929253766798027,0.0378940927194159,0.003446385840621304,0.7034066106893405,0,0,0.23451689158923023
d1587,0.26605802870750744,0.26392020860236104,0.7134285363395744,0.015182443408198831,0.0032435709254453582,0.699785658602357,0,0,0.33365585485373
d1588,0.26536209104826997,0.26315851129948653,0.7082312689533934,0.0,0.0032740754035886282,0.6231647634953483,0,0,0.32839307097461046
d1589,0.2946462202170229,0.29269761691291474,0.7350999451307668,0.0,0.006765328564290095,0.9788864777852676,1,0,0.22822588760608958
d1590,0.29811793749476706,0.2975069657571587,0.7461279245832562,0.0,0.009371690343110493,1.1306968694845099,1,1,0.7533185073520575
d1591,0.2993859741603562,0.298479925988639,0.746216781611192,0.011892964954384248,0.011464266385701175,1.2436171659377746,1,1,0.8921394638457953
d1592,0.2992185385622313,0.2983859674556189,0.7391763192633263,0.013184721062947125,0.01304619684992903,1.2711878730748014,1,1,0.9455212270034603
d1593,0.300328821244321,0.29966820056954163,0.7304511785014063,0.0,0.01440912010994924,1.2445425545365574,1,1,0.9541253750761586
d1594,0.3024477727488617,0.30234814385588143,0.7270056782336545,0.0,0.015690318568586777,1.2802700855379914,1,1,0.9458332431783818
d1595,0.3019425069195383,0.30189286434929513,0.7469207667563463,0.02548894742700793,0.016641771344961063,1.4559339592384257,1,1,0.9566650227375754
d1596,0.30195840525936596,0.3027239287241642,0.7683727361469695,0.011870566123463268,0.0172474613115893,1.5040308880467983,1,1,0.9859009237596971
d1597,0.2969200328207144,0.300406146625579,0.756588746767087,0.0,0.017306072486205838,1.3945174036890806,1,1,0.989678246962878
d1598,0.29255457022751674,0.29428654115578107,0.7527485072693927,0.007919532129437603,0.0170734780318042,1.3596213743512047,1,1,0.97904796332999
d1599,0.29054071988903263,0.29387950046640376,0.7815440345435248,0.0,0.016671911645234676,1.4090049478477489,1,1,0.97379646417309
d1600,0.2884021529250917,0.29214238296767314,0.7749360982814814,0.015573091666434662,0.016142486606577366,1.3883138913280089,1,1,0.9809121784258616
d1601,0.2875687780218352,0.29171476234017507,0.7734039482425324,0.01637556141790242,0.0156684230539,1.3496718070717473,1,1,0.9781962556000274
d1602,0.2866650257281387,0.29032082072228893,0.7766478427868541,0.010946052546736147,0.015101043156778281,1.303920573909125,1,1,0.9720775592954539
d1603,0.28321499714720405,0.28615890391809734,0.7620550667876099,0.00026935905922016224,0.014363970691704765,1.1579924524354792,1,1,0.962663084779934
d1604,0.2830176908293426,0.2857746598304613,0.7555145059425021,0.0,0.013486513878460223,1.0850357226433986,1,1,0.9082069272403969
d1605,0.2793596773299099,0.28298280222983063,0.7436022898863661,0.005459931126058191,0.01231619785381855,0.9863149673245438,1,1,0.8597350044474789
d1606,0.280696679856458,0.28323196969894593,0.7216921785221202,0.016374055271995373,0.011137396865446632,0.8836920808991627,0,1,0.7622665694956964
d1607,0.280553584451265,0.28201867979905704,0.7210558592325764,0.024331435722718203,0.009906433267475138,0.8458806927662397,0,1,0.6204810686489786
d1608,0.2856951219165269,0.2884145280708806,0.745618155930122,0.0,0.008043339042442038,0.8061343520668363,0,1,0.5605560621599233
d1609,0.28659416639185403,0.2891721860846339,0.7426797693626396,0.022621663720087146,0.008087490294379187,0.8587161173256271,0,0,0.4956370418952032
d1610,0.28309948935502893,0.2853252973110056,0.7103228796557443,0.0,0.008114321724284617,0.6439920936204273,0,1,0.5811906929322684
d1611,0.28192984775531127,0.28433847922840766,0.7052947039057588,0.018968479379716387,0.008047689408910381,0.6691369606363674,0,0,0.2531924211534705
d1612,0.27999895660560925,0.28143175285785793,0.6988058075381888,0.021311187234907734,0.007990444244377998,0.6699328545672786,0,0,0.28564672091539334
d1613,0.28504221534830004,0.2872247106755314,0.6984156650897869,0.0,0.007535116123024551,0.612584505536649,0,0,0.28671383867704303
d1614,0.28515580058059375,0.2878698857901393,0.7038435193856603,0.0,0.006728078724171751,0.5744691881520931,0,0,0.21622565957416548
d1615,0.291736300058157,0.292581391797182,0.7082910428834144,0.027359936844954892,0.005871199591227047,0.642428944194426,0,0,0.1768313159676304
d1616,0.2922028671540107,0.29368742737484366,0.7102425059570124,0.014862921365825307,0.004836470982750926,0.566753034734024,0,0,0.2512573938364142
d1617,0.29222756516390036,0.29361022759399835,0.712227920267658,0.013778981204250466,0.004372866280241324,0.5459135020702798,0,0,0.1695796724106323
d1618,0.29454791883161163,0.2966741668916839,0.7167897159671949,0.0,0.004553595182594005,0.533211788637053,0,0,0.15117852654963487
d1619,0.29564347144066083,0.29834038506527133,0.7191722877757207,0.0,0.004952081230304394,0.5573847576217875,0,0,0.14078878855335009
d1620,0.29531491325348785,0.299716585450574,0.7143453088545376,0.0,0.0053421346501551295,0.5600781096365312,0,0,0.16109584819774864
d1621,0.2922844098713681,0.29569324153214727,0.7101838254303815,0.0,0.005493105275363329,0.5623398781768539,0,0,0.16349920033465468
d1622,0.2917652811876012,0.2965640089617234,0.7109233251136023,0.0,0.005606222784138633,0.5676561512143108,0,0,0.16553965197822154
d1623,0.28578821927056924,0.2922029090474064,0.691660785283674,0.0018696819845029963,0.005543869089458189,0.5918898696271541,0,0,0.17041603573618028
d1624,0.2753352696296626,0.28573254578398866,0.6921454573581122,0.0,0.006083845840225804,0.5713786289638874,0,0,0.1940937908375699
d1625,0.2797726207328525,0.28766541611494817,0.7061451703204724,0.019555303330537507,0.006058096002965895,0.6136652904115244,0,0,0.17389797922175973
d1626,0.28020870384682606,0.287907535773527,0.7079228764467663,0.027225098429326723,0.006084764205945271,0.6364881224793727,0,0,0.2174302519474874
d1627,0.2840661019657356,0.29105601319007457,0.6926682071945247,0.05683714985021978,0.005945763125381857,0.769031478439845,0,0,0.24399331077887174
d1628,0.2779192033347418,0.2835839298086256,0.664556960741426,0.04828596362129489,0.0062752137214546816,0.7865391563106888,0,0,0.4351244126133392
d1629,0.2742274883598084,0.2785444156267417,0.662757731296381,0.04696629205198999,0.006851546059764345,0.7874259834052245,0,0,0.46354890574414875
d1630,0.2767795209009379,0.2818218047305766,0.6653987659250583,0.02504135924194511,0.007128304152939178,0.7336697229976664,0,0,0.46499662672308806
d1631,0.2780616306842936,0.2849739575779924,0.6714290033157752,0.0032062476712157407,0.007283831748830221,0.6648645221547406,0,0,0.37917130832367224
d1632,0.28300559035442646,0.28807854709790315,0.6724240874302416,0.02409340099695197,0.0071969154208569065,0.7362556357208745,0,0,0.2799592858954012
d1633,0.28018448539441426,0.2871234637129844,0.6587566348351986,0.012730050322335111,0.007296389157515657,0.7232971208249209,0,0,0.3831747315122978
d1634,0.27970725428544113,0.28556951176265566,0.6583079219936819,0.014870099349280944,0.007403435040523509,0.7261917220944455,0,0,0.3632821806775125
d1635,0.28728321919176286,0.29071214392205,0.6225657294726222,0.042303724584525706,0.007256927091690413,0.9021447427909451,1,0,0.36768798859733764
d1636,0.297549299308028,0.29932632185800645,0.6451212521967585,0.07565287994143842,0.007632119273332864,1.0016430330851682,1,1,0.6485571305424758
d1637,0.2976865668098835,0.2997191440091431,0.6318011454829194,0.06845735469327602,0.007990270581924174,1.0176351664425463,1,1,0.7800144600218732
d1638,0.2949086669109856,0.2986878335460862,0.6197104572695449,0.054740764123251774,0.00801248768424805,0.9887712741029319,1,1,0.7974954074890687
d1639,0.2941490632256211,0.29840870823216203,0.6189158036520349,0.053040047337936824,0.007918097285759174,0.9730819001742531,1,1,0.7651757271216268
d1640,0.29428825617485177,0.2985023047621938,0.6231978794296371,0.0618436549532782,0.007852811539658536,0.9824399886322498,1,1,0.7461706848094768
d1641,0.2922205295657811,0.294953436460305,0.6310756413924715,0.06754982687500784,0.007849811604923203,0.9660549335362368,1,1,0.7576269888398734
d1642,0.29223805931494906,0.2950830504347914,0.6284564352073873,0.06273710381842128,0.00787116191751189,0.95287564910227,1,1,0.7373366664654326
d1643,0.29196068579636364,0.29434058087108966,0.628827610523206,0.06222602234968557,0.008012335445277246,0.9491746573099725,1,1,0.7202436443952055
d1644,0.2923428128178968,0.2950088980883096,0.6302778666558365,0.05211356008111912,0.007766840603540482,0.903334552198546,1,1,0.7153230786540353
d1645,0.29255382088159504,0.29435556054167744,0.6324386703330129,0.058398927355477435,0.00771606802217944,0.9106736217610311,1,1,0.6503350165929487
d1646,0.2920761849694009,0.2939681920286987,0.6271888290922227,0.0719681915619759,0.007616564783830307,0.9533556633833462,1,1,0.6612078465056853
